city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Siewierska 17 by Homeprime,259,411,Oct 2 - 7,"1,294",2 beds,4.5,6
"Warsaw, Poland",2023-10-02,Place to stay in Ursynow,Cozy room,94,94,Oct 15 - 20,469,2 beds,5.0,5
"Warsaw, Poland",2023-10-02,Apartment in Wola,YourSecondFlat ul.Grzybowska 85a/114 klimatyzacja,439,634,Oct 3 - 8,"2,195",1 double bed,4.78,172
"Warsaw, Poland",2023-10-02,Apartment in Ochota,Siewierska 17 by Homeprime,259,411,Oct 2 - 7,"1,294",2 beds,4.5,6
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,Bluszczanska 76 by Homeprime,259,356,Oct 2 - 7,"1,295",2 beds,New,New
"Warsaw, Poland",2023-10-02,Condo in Zoliborz,Studio Deluxe Mini Loft metro Slodowiec,268,268,Oct 2 - 7,"1,337",2 beds,5.0,3
"Warsaw, Poland",2023-10-02,Apartment in Wola,Warsaw Comfort 204,333,333,Oct 3 - 8,"1,664",2 beds,New,New
"Warsaw, Poland",2023-10-02,Apartment in Srodmiescia,Modern apartment in city centre + air conditioning,355,468,Oct 3 - 8,"1,771",1 double bed,4.89,196
"Warsaw, Poland",2023-10-02,Apartment in Wola,"Penthouse Bliska Wola Towers, City View, parking.",529,529,Nov 5 - 10,"2,641",3 beds,4.92,24
"Warsaw, Poland",2023-10-02,Condo in Mokotow,BRILLIANT POSITIVE NEW 1 BEDROOM APARTMENT,350,389,Oct 2 - 7,"1,749",1 double bed,4.86,28
"Warsaw, Poland",2023-10-02,Apartment in Bemowo,Apartment with parking close to downtown and the subway,220,220,Oct 8 - 13,"1,097",1 bed,4.67,43
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Spacious apartment | wifi | Warsaw,371,371,Oct 4 - 9,"1,852",2 beds,New,New
"Warsaw, Poland",2023-10-02,Place to stay in Srodmiescia,Fantastic Apartments - Room CH-V2,126,126,Nov 5 - 10,628,2 beds,4.47,78
"Warsaw, Poland",2023-10-02,Apartment in Wola,New Warsaw Comfort 1704,335,335,Oct 3 - 8,"1,675",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-02,Apartment in Praga Poludnie,Praga flat nice ul.Szaserow 115,150,228,Oct 5 - 11,899,1 bed,3.75,4
"Warsaw, Poland",2023-10-02,Condo in Praga Polnoc,New! Designed Flat/Stylish Praga/Steps to Subway,301,301,Oct 2 - 7,"1,505",1 bed,4.82,17
"Warsaw, Poland",2023-10-02,Apartment in Wola,'Kasprzaka' Fryderyk Apartment,247,464,Oct 8 - 13,"1,232",1 bed,4.77,22
"Warsaw, Poland",2023-10-02,Apartment in Wola,Kasprzaka 31B by Homeprime,209,280,Oct 2 - 7,"1,044",1 bed,4.0,8
"Warsaw, Poland",2023-10-02,Apartment in Wola,Kasprzaka 29 Perfect Apart 851,248,248,Oct 9 - 14,"1,237",2 beds,New,New
"Warsaw, Poland",2023-10-02,Apartment in Wola,'Kasprzaka' Fryderyk Apartment,247,464,Oct 8 - 13,"1,232",1 bed,4.77,22
"Warsaw, Poland",2023-10-02,Apartment in Wola,Kasprzaka 31B by Homeprime,209,280,Oct 2 - 7,"1,044",1 bed,4.0,8
"Warsaw, Poland",2023-10-02,Apartment in Wola,Kasprzaka 29 Perfect Apart 851,248,248,Oct 9 - 14,"1,237",2 beds,New,New
"Warsaw, Poland",2023-10-02,Apartment in Zoliborz,Metro Plac Wilsona Etno Apartament,291,291,Oct 7 - 12,"1,455",3 beds,4.8,25
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,Your home away from Home,300,300,Oct 2 - 7,"1,496",2 beds,New,New
"Warsaw, Poland",2023-10-02,Apartment in Praga Polnoc,Vibrant studio in the heart of Prague,324,324,Oct 2 - 7,"1,618",2 beds,5.0,18
"Warsaw, Poland",2023-10-02,Apartment in Srodmiescia,View metro WiFi 1GB 80'TV Netflix Disney+ HBO,314,314,Oct 8 - 13,"1,568",2 beds,4.94,32
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,SuperApart Polkowska 9,276,276,Oct 3 - 8,"1,378",1 double bed,5.0,3
"Warsaw, Poland",2023-10-02,Place to stay in Praga Poludnie,"Fryderyk Room ""Stany 1""",149,347,Oct 5 - 10,745,1 double bed,4.88,16
"Warsaw, Poland",2023-10-02,Apartment in Praga Poludnie,"BIG Terrace, close to promenada",170,303,Oct 7 - 13,"1,017",1 bed,3.33,3
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,Modern apartment with spacious backyard by Matt,367,500,Oct 11 - 16,"1,831",2 beds,4.94,48
"Warsaw, Poland",2023-10-02,Apartment in Srodmiescia,Jana Pawla II 63 | Pistachio Apartment,217,292,Oct 3 - 8,"1,085",1 bed,4.6,20
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,Mokotow Green View Apartment,278,278,Oct 14 - 19,"1,386",1 double bed,4.99,158
"Warsaw, Poland",2023-10-02,Apartment in Srodmiescia,Lovely studio close to the Center. Free Parking,223,223,Oct 8 - 13,"1,115",1 bed,4.66,38
"Warsaw, Poland",2023-10-02,Apartment in Praga Poludnie,Sunny apartment perfect for remote work,263,263,Oct 4 - 9,"1,314",1 bed,5.0,7
"Warsaw, Poland",2023-10-02,Place to stay in Ochota,Room in a Cozy Apartment,170,205,Oct 3 - 8,847,1 bed,4.72,58
"Warsaw, Poland",2023-10-02,Apartment in Praga Poludnie,Saska Kepa Green Apartment,256,256,Oct 6 - 11,"1,280",2 beds,4.67,3
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,Pulawska 103 by Homeprime,263,359,Oct 2 - 7,"1,313",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,Independent cosy apartment in Mokotow,294,294,Oct 4 - 9,"1,467",1 bed,4.87,47
"Warsaw, Poland",2023-10-02,Condo in Srodmiescia,Old Town Podwale street Apartment. Great location,219,219,Oct 15 - 20,"1,091",2 beds,4.49,103
"Warsaw, Poland",2023-10-02,Apartment in Wola,HOLIDAY 3 fast WiFi 70'TV Netflix HBO Max AppleTV,292,292,Oct 11 - 16,"1,458",2 double beds,4.5,28
"Warsaw, Poland",2023-10-02,Guest suite in Zoliborz,Small studio in a great spot of Old Zoliborz,229,229,Oct 6 - 11,"1,141",1 double bed,4.8,84
"Warsaw, Poland",2023-10-02,Apartment in Bielany,Sokratesa 2B by Homeprime,308,364,Oct 8 - 13,"1,538",2 beds,4.73,22
"Warsaw, Poland",2023-10-02,Apartment in Srodmiescia,BEST LOCATION in Warsaw,261,261,Oct 7 - 12,"1,303",1 bed,4.64,88
"Warsaw, Poland",2023-10-02,Apartment in Praga Polnoc,Attic apartment next to Koneser  Center - parking,285,285,Oct 15 - 20,"1,425",2 beds,4.86,22
"Warsaw, Poland",2023-10-02,Apartment in Bialoleka,Platinum Apartments Master 1,340,340,Oct 2 - 7,"1,696",2 beds,New,New
"Warsaw, Poland",2023-10-02,Apartment in Wola,Apartment Under The Clock,574,574,Oct 2 - 7,"2,870",3 beds,New,New
"Warsaw, Poland",2023-10-02,Apartment in Wola,ShortStayPoland Jana Olbrachta (B40),254,385,Oct 9 - 14,"1,267",2 double beds,4.43,14
"Warsaw, Poland",2023-10-02,Apartment in Wola,Kasprzaka 29 Perfect Apart (U),211,211,Oct 15 - 20,"1,052",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-02,Apartment in Ursus,~COMFORTiFY~ King Size Bed | A/C | Wi-fi | Disney+,273,273,Oct 8 - 13,"1,361",3 beds,5.0,8
"Warsaw, Poland",2023-10-02,Apartment in Srodmiescia,'Solidarity II' Fryderyk Apartment,241,409,Oct 4 - 9,"1,203",1 bed,4.85,41
"Warsaw, Poland",2023-10-02,Apartment in Mokotow,"Prudentia Moko Residence with a view, 9th floor",266,266,Oct 5 - 10,"1,330",1 queen bed,4.81,36
"Warsaw, Poland",2023-10-02,Apartment in Praga Polnoc,Millennium Express Lemon,408,408,Oct 8 - 13,"2,036",2 beds,4.95,105
"Warsaw, Poland",2023-10-02,Apartment in Ursus,Jerozolimskie 216  Perfect Apart,198,198,Oct 4 - 9,986,1 bed,New,New
"Warsaw, Poland",2023-10-02,Place to stay in Praga Poludnie,"Fryderyk Room ""Stany 4""",160,349,Oct 9 - 14,798,1 bed,4.85,20
"Warsaw, Poland",2023-10-02,Apartment in Wola,Studio Yana 35,344,410,Oct 3 - 8,"1,716",1 bed,New,New
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,"Prudentia Moko Residence with a view, 9th floor",266,266,Oct 5 - 10,"1,330",1 queen bed,4.81,36
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Jerozolimskie 216  Perfect Apart,198,198,Oct 4 - 9,986,1 bed,New,New
"Warsaw, Poland",2023-10-02,Room in Warszawa,"Fryderyk Room ""Stany 4""",160,349,Oct 9 - 14,798,1 bed,4.85,20
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Studio Yana 35,344,410,Oct 3 - 8,"1,716",1 bed,New,New
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Wilanowska 10 by Homeprime,247,331,Oct 3 - 8,"1,231",1 bed,4.5,4
"Warsaw, Poland",2023-10-02,Condo in Warszawa,"2 Min to Subway, Batorego 16 A.4",163,219,Oct 6 - 12,974,1 bed,4.31,13
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Bemowo Narwik Comfort Studio,236,236,Oct 5 - 10,"1,176",1 sofa bed,New,New
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Green_Life Apartament next to metro station,241,295,Oct 15 - 20,"1,203",1 bed,4.86,43
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,"NIGHT of the honeymoon ""CENTRoom"" at Central Station",156,156,Nov 5 - 10,780,1 bed,4.35,103
"Warsaw, Poland",2023-10-02,Room in Warszawa,Fantastic - KP67 Room D,122,122,Oct 8 - 13,610,1 bed,4.66,41
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,ShortStayPoland Konopacka (B55),260,404,Oct 15 - 20,"1,297",2 beds,4.54,13
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,ShortStayPoland Sielecka (B108),386,512,Oct 3 - 8,"1,930",2 beds,4.91,11
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Rest in the greenery.,191,191,Oct 22 - 27,952,2 double beds,5.0,10
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Beautiful apartment with terrace,335,335,Oct 3 - 8,"1,672",1 double bed,4.92,13
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Large Apartment in Mokotova,260,260,Oct 15 - 20,"1,297",2 beds,4.79,29
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Zen Studio / Plac Zbawiciela / Quiet,471,471,Oct 16 - 21,"2,354",1 king bed,4.88,362
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,SuperApart Al. Jerozolimskie 141,289,289,Oct 3 - 8,"1,445",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-02,Apartment in Zabki,Lavender apartament blisko Centrum Warszawy,183,217,Oct 3 - 8,915,1 sofa bed,4.98,81
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Beautiful apartment with terrace,335,335,Oct 3 - 8,"1,672",1 double bed,4.92,13
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Large Apartment in Mokotova,260,260,Oct 15 - 20,"1,297",2 beds,4.79,29
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,SuperApart Al. Jerozolimskie 141,289,289,Oct 3 - 8,"1,445",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-02,Apartment in Zabki,Lavender apartament blisko Centrum Warszawy,183,217,Oct 3 - 8,915,1 sofa bed,4.98,81
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Kasprzaka 29 Perfect Apart (T),207,207,Oct 7 - 12,"1,031",1 bed,4.0,3
"Warsaw, Poland",2023-10-02,Place to stay in Warszawa,Cozy Room in City Center/ 5 mins from metro,127,139,Oct 9 - 14,635,1 sofa bed,4.61,49
"Warsaw, Poland",2023-10-02,Home in Warsaw,House+Garden+Parking+Barbecue/Metro Marymont,299,331,Oct 26 - 31,"1,491",6 beds,4.97,78
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Charming studio in  Wilanow near the lake,230,230,Oct 4 - 9,"1,150",2 beds,4.95,41
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Going to Mokotov Business Center.3,223,278,Oct 9 - 14,"1,115",1 bed,4.27,92
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,APARTEL Plac Unii Lubelskiej Studio C,305,362,Oct 2 - 7,"1,522",1 queen bed,4.83,96
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Wiartel 8 by Homeprime,242,354,Oct 5 - 10,"1,206",2 beds,4.33,12
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Wynalazek 3E (A) by Homeprime,282,385,Oct 2 - 7,"1,409",2 beds,4.67,3
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Studio,293,334,Oct 7 - 12,"1,465",1 bed,4.78,169
"Warsaw, Poland",2023-10-02,Apartment in Warszawa, Airport Residence Silver,272,272,Oct 18 - 23,"1,359",1 double bed,4.78,158
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,JM Cozy flat near the Lazienki Park 58m,240,240,Oct 6 - 11,"1,197",1 double bed,5.0,11
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,SuperApart al. Wojska Polskiego,363,363,Oct 10 - 15,"1,813",2 beds,New,New
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Stadion's Apartment,270,270,Oct 16 - 21,"1,350",2 beds,4.81,21
"Warsaw, Poland",2023-10-02,Apartment in Warszawa,Platinum Apartments Superior 4,306,306,Oct 2 - 7,"1,526",2 beds,New,New
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,Apartment 4os - Studio,248,248,Oct 3 - 8,"1,240",2 beds,4.46,24
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,P5 Between old town and business heart of Wroclaw,97,97,Oct 22 - 27,482,2 beds,4.89,262
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Modern Studio / 15 min Market Square / New!,175,175,Oct 2 - 7,875,1 sofa bed,New,New
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,BUK 3840 | apartment with balcony,300,300,Oct 15 - 20,"1,500",1 bed,4.96,77
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,Apartment 3-person apartment with 1 bedroom room,146,391,Nov 6 - 11,729,2 beds,4.34,44
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Rynek Market Square Sunshine Apartment,270,270,Oct 15 - 20,"1,347",2 beds,4.82,573
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,One-Bedroom Apartment 4os,141,190,Oct 15 - 20,702,2 beds,4.63,8
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Old Town Strzegomska- lovely place in Wroclaw.,234,553,Oct 2 - 7,"1,170",2 beds,5.0,40
"Wroclaw, Poland",2023-10-02,Room in Krzyki,8. 2 room in the center .,118,118,Oct 2 - 7,587,2 beds,4.75,24
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,"Parking,Tram, Close to Downtown-6km,Peace,Nflix",155,175,Oct 9 - 14,775,1 sofa bed,4.62,168
"Wroclaw, Poland",2023-10-02,Guest suite in Srodmiescie,FurHouse - Studio 2 - With a private bathroom,128,128,Oct 8 - 13,638,1 bed,4.91,82
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Big Retro (PRL) Apartment City Center - Old Town,168,217,Oct 2 - 7,837,2 beds,4.79,28
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Sunset Apartament Jacuzzi AirCon,716,716,Oct 5 - 10,"3,580",2 beds,4.92,37
"Wroclaw, Poland",2023-10-02,Room in Krzyki,Charmingly in a quiet neighborhood of No2,88,88,Oct 29 - Nov 3,440,2 beds,5.0,10
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,3. Room 2 in a 3 bedroom flat near the market.,130,130,Oct 9 - 14,646,2 beds,4.89,152
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Studio 2 os - Rynek 500 m!,183,183,Oct 8 - 13,915,1 bed,4.62,21
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Luxury Apartment// 200 meters from the Market Square,352,516,Oct 6 - 11,"1,760",3 beds,4.97,130
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,One bedroom apartment. All St. Laws - Market 500m!,195,257,Oct 15 - 20,973,2 beds,4.57,87
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,"6Pokoj 1-2 osobowy ,9m2, 10 min pieszo od rynku",144,144,Oct 11 - 16,716,2 beds,4.83,163
"Wroclaw, Poland",2023-10-02,Hotel room in Stare Miasto,"CITYCENTRAL Hostel - doubleroom, AC, balcony RYNEK",115,115,Oct 23 - 28,572,1 double bed,4.16,25
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,"Luxurious Spacious Apartment, Rynek, Free Parking",263,295,Oct 8 - 13,"1,313",3 beds,4.92,243
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,P1 Between old town and business heart of Wroclaw,96,96,Oct 29 - Nov 3,478,3 beds,4.89,236
"Wroclaw, Poland",2023-10-02,Room in Krzyki,9.  2-bed room in downtown.,118,118,Oct 2 - 7,587,3 beds,4.9,21
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,1. Room 2 people in a 3 bedroom flat near the  market,113,113,Oct 8 - 13,563,3 beds,4.89,159
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,"4Pokoj 1-2 osobowy, 10m2, 10 min pieszo od rynku",130,130,Oct 9 - 14,646,3 beds,4.91,164
"Wroclaw, Poland",2023-10-02,Room in Krzyki,7. 2 room in the center.,130,130,Oct 21 - 26,646,3 beds,4.65,23
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,"Loft StudioCentral,Spacious and cosy",363,407,Oct 16 - 21,"1,813",1 double bed,4.91,476
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,RED - Cozy single room,97,97,Oct 29 - Nov 3,481,1 double bed,4.77,86
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Uroczy Apartament Soft Loft Przedmiejski,123,123,Oct 29 - Nov 3,611,2 double beds,4.76,132
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Apt 4 people - All St. Market 500m!,233,289,Oct 2 - 7,"1,162",2 beds,4.58,127
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,BLUE - Cozy double room,125,125,Oct 8 - 13,622,2 beds,4.43,7
"Wroclaw, Poland",2023-10-02,Hotel room in Stare Miasto,CITYCENTRAL Hostel doubleroom with balcony /RYNEK,136,136,Oct 11 - 16,677,1 sofa bed,3.95,39
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,B&W Luxurious  Apartment in the heart of Wroclaw,190,295,Oct 8 - 13,950,2 beds,4.7,27
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,Stylish Apartment | 500 m to Botanical Garden,260,260,Oct 2 - 7,"1,300",2 beds,4.83,6
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,Private room for 4 - MiP11,102,102,Oct 8 - 13,510,2 beds,4.6,5
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Urban Palace,183,183,Oct 3 - 8,911,1 bed,New,New
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,Warm and cozy newly remodeled apartment.,246,288,Oct 2 - 7,"1,226",3 beds,4.69,64
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Charming apartment with terrace,243,243,Oct 3 - 8,"1,215",2 beds,New,New
"Wroclaw, Poland",2023-10-02,Condo in Krzyki,Your comfort is my top priority!,166,166,Oct 9 - 14,827,1 bed,4.97,29
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Staycity Aparthotel Wroclaw near the PKP train station,83,83,Oct 10 - 15,412,1 bed,4.88,16
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,"Apartment with a view of the Oder, 500m from the Market Square",435,435,Dec 9 - 14,"2,171",2 beds,5.0,85
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Cozy disinfected Apart in the center of Old TownAC,208,227,Oct 15 - 20,"1,039",2 beds,4.88,169
"Wroclaw, Poland",2023-10-02,Room in Krzyki,11. 2-bed room in downtown,113,113,Oct 8 - 13,563,2 beds,4.75,24
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Hercena Kolokol | boutique apartment,250,317,Oct 8 - 13,"1,250",1 bed,4.95,241
"Wroclaw, Poland",2023-10-02,Hostel in Stare Miasto,Private room for 2 persons - DUKES Hostel - RuP10,126,126,Oct 14 - 19,629,1 bed,4.42,19
"Wroclaw, Poland",2023-10-02,Room in Psie Pole,Room 10m2,106,106,Oct 8 - 13,529,1 bed,4.84,250
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,"Apt,15 min to Market,Parking FREE,Netflix",284,347,Oct 3 - 8,"1,420",1 double bed,4.99,96
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,P2 Between old town and business heart of Wroclaw,96,96,Oct 29 - Nov 3,478,1 double bed,4.88,283
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,"Exclusive Apartment 2WATERS  Garage, Balcony",266,266,Oct 2 - 7,"1,326",1 double bed,4.64,22
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,"Rynek Wroclaw, Vintage room in the city center!",164,164,Oct 16 - 21,817,1 double bed,4.83,134
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Apartament|GREEN|Wroclaw|City,190,190,Oct 8 - 13,950,1 bed,New,New
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Apartment with a stunning balcony,227,339,Oct 22 - 27,"1,133",2 beds,4.81,100
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Leopoldina 1622 | apartment with balcony,230,265,Oct 8 - 13,"1,150",1 bed,4.88,24
"Wroclaw, Poland",2023-10-02,Room in Wroclaw,2 quiet rooms w/ private bath near WRO airport,138,138,Oct 8 - 13,687,1 bed,4.94,401
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,MM18 | apartment with bedroom,269,317,Oct 7 - 12,"1,342",1 bed,4.96,55
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,Studio 40 m 2,155,155,Oct 14 - 19,775,1 bed,4.81,26
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,"Cosy Loft Studio, Ostrow Tumski, Free Parking",188,220,Oct 15 - 20,939,1 king bed,4.44,189
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,Apartment with SAUNA in Wroclaw nad Odra,406,457,Oct 9 - 14,"2,030",2 beds,4.96,27
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,BUK Garden | apartment with terrace,300,300,Oct 8 - 13,"1,500",1 double bed,4.9,144
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Apartment City Center- Nozownicza,231,281,Oct 15 - 20,"1,154",1 double bed,4.98,112
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Mansarda na Bialaskornicza5 minutes from Market Square,191,191,Oct 8 - 13,952,1 bed,4.83,120
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,City Center Microapartments | Podwale 36,179,179,Oct 2 - 7,891,1 sofa bed,4.46,13
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,"""Onyks"" apartament w centrum",284,321,Oct 16 - 21,"1,418",2 beds,4.91,53
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,Green Ap.  Mieszkanie Wroclaw Wifi parking,264,405,Oct 3 - 8,"1,320",1 queen bed,4.94,99
"Wroclaw, Poland",2023-10-02,Room in Stare Miasto,P3 Between old town and business heart of Wroclaw,96,96,Oct 29 - Nov 3,478,1 queen bed,4.85,311
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Studio close to center. Parking spot! 24h,204,204,Oct 4 - 9,"1,020",1 double bed,4.89,218
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,Apartament Kosciuszki,210,210,Oct 7 - 13,"1,256",2 beds,4.8,5
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,Old Town Wroclaw Rynek 24- Basement of Swidnicka.,360,549,Oct 3 - 8,"1,799",2 beds,4.84,81
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,Picturesque studio.,168,168,Oct 8 - 13,840,1 bed,4.83,121
"Wroclaw, Poland",2023-10-02,Apartment in Srodmiescie,Studio 55,148,170,Oct 7 - 12,738,1 sofa bed,4.91,22
"Wroclaw, Poland",2023-10-02,Apartment in Stare Miasto,A.S. Home - Stylish Apartment with Antresola,250,250,Oct 8 - 13,"1,250",3 beds,4.8,41
"Wroclaw, Poland",2023-10-02,Apartment in Krzyki,"Parking, centrum 6km, tramwaj, park,SmartTV, Nflix",194,194,Oct 11 - 16,968,2 beds,4.45,163
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,Apartment near the market,276,302,Oct 5 - 10,"1,378",1 double bed,4.92,12
"Wroclaw, Poland",2023-10-02,Room in Wroclaw,Vintage room next to the city center! Blisko Rynku,164,164,Oct 9 - 14,817,1 double bed,4.81,171
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,Air-conditioned studio with a storefront near Kosciuszko,212,212,Oct 6 - 11,"1,059",1 bed,4.88,76
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,"Apt - Old Town, 2 people, market 500m.",263,263,Oct 26 - 31,"1,314",1 bed,4.97,147
"Wroclaw, Poland",2023-10-02,Apartment in Wroclaw,"Loft style apartment, 15 min walking to center",226,256,Oct 8 - 13,"1,128",2 beds,4.95,74
