city,date,title,subtitle,price_per_night (zl),original_price (zl),availability,total_price (zl),bed_type,star,number_of_ratings
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,City Center - one-bedroom apart,270,315,Oct 8 - 13,"1,350",1 double bed,5.0,18
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Funkcjonale Studio ul. Sniardwy,206,206,Oct 4 - 9,"1,030",1 bed,4.47,38
"Warsaw, Poland",2023-10-03,Guest suite in Warszawa,"Warszawa, Great Place, Free parking place",259,388,Oct 8 - 13,"1,291",2 beds,4.91,162
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Gierymkiego | Jasmine Apartment,206,260,Oct 3 - 8,"1,030",2 beds,4.75,24
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Funkcjonale Studio ul. Sniardwy,206,206,Oct 4 - 9,"1,030",1 bed,4.47,38
"Warsaw, Poland",2023-10-03,Guest suite in Bemowo,"Warszawa, Great Place, Free parking place",259,388,Oct 8 - 13,"1,291",2 beds,4.91,162
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Gierymkiego | Jasmine Apartment,206,260,Oct 3 - 8,"1,030",2 beds,4.75,24
"Warsaw, Poland",2023-10-03,Apartment in Wola,WARSAW DOWNTOWN - Luxurious 2 Bedrooms Apartment,800,"1,246",Oct 3 - 8,"4,000",3 beds,4.71,21
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Apartment with jacuzzi in the heart of Warsaw!,315,315,Oct 22 - 27,"1,573",2 beds,4.74,38
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,ShortStayPoland Sielecka (B108),378,513,Oct 4 - 9,"1,888",2 beds,4.91,11
"Warsaw, Poland",2023-10-03,Room in Srodmiescia,Fantastic - KP67 Room D,115,115,Oct 8 - 13,575,2 beds,4.66,41
"Warsaw, Poland",2023-10-03,Apartment in Bielany,Andersena Modern (B) / 5 min Metro / 15 min Center,237,237,Nov 5 - 10,"1,184",1 double bed,4.78,120
"Warsaw, Poland",2023-10-03,Apartment in Praga Polnoc,Apartment with a view,306,341,Oct 3 - 8,"1,526",2 double beds,5.0,10
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Eva Apartment Hoza - Centrum,681,681,Oct 4 - 9,"3,404",2 beds,5.0,13
"Warsaw, Poland",2023-10-03,Apartment in Bialoleka,Apartment Green next to Galeria Polnocna,340,340,Oct 10 - 15,"1,697",1 double bed,4.96,78
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Bluszczanska 76 by Homeprime,251,359,Oct 3 - 8,"1,254",2 beds,New,New
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Eko Park Abdank White Apartment,328,328,Oct 3 - 8,"1,636",2 beds,4.33,15
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Studio blizko Olinek and Royal Bathrooms,252,252,Oct 19 - 24,"1,256",2 beds,4.8,49
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Piekna | Honeydew Apartment,244,314,Oct 5 - 10,"1,220",1 double bed,4.6,10
"Warsaw, Poland",2023-10-03,Apartment in Bemowo,Bemowo Modern Grey Apartment,310,310,Oct 3 - 8,"1,549",2 beds,5.0,5
"Warsaw, Poland",2023-10-03,Apartment in Wlochy,"Cozy, modern apartments.",212,212,Oct 9 - 14,"1,056",1 bed,4.44,9
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Emilka overlooking the Palace of Culture,397,397,Oct 3 - 8,"1,982",1 double bed,4.88,212
"Warsaw, Poland",2023-10-03,Apartment in Praga Polnoc,Apartment with a view,306,341,Oct 3 - 8,"1,526",2 double beds,5.0,10
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Eva Apartment Hoza - Centrum,681,681,Oct 4 - 9,"3,404",2 beds,5.0,13
"Warsaw, Poland",2023-10-03,Apartment in Bialoleka,Apartment Green next to Galeria Polnocna,340,340,Oct 10 - 15,"1,697",1 double bed,4.96,78
"Warsaw, Poland",2023-10-03,Apartment in Wawer,Wawer Comfort Studio Apartments by Rentujemy,273,307,Oct 4 - 9,"1,363",1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Bluszczanska 76 by Homeprime,251,359,Oct 3 - 8,"1,254",2 beds,New,New
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Eko Park Abdank White Apartment,328,328,Oct 3 - 8,"1,636",2 beds,4.33,15
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Studio blizko Olinek and Royal Bathrooms,252,252,Oct 19 - 24,"1,256",2 beds,4.8,49
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Piekna | Honeydew Apartment,244,314,Oct 5 - 10,"1,220",1 double bed,4.6,10
"Warsaw, Poland",2023-10-03,Apartment in Wlochy,"Cozy, modern apartments.",212,212,Oct 9 - 14,"1,056",1 bed,4.44,9
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Cozy Apartment - Medical - Dextra,254,254,Nov 6 - 11,"1,268",1 double bed,5.0,77
"Warsaw, Poland",2023-10-03,Apartment in Bielany,Andersena 190 (B) -12 floor/12 floor -5 min Metro,237,237,Oct 8 - 13,"1,184",1 sofa bed,4.88,64
"Warsaw, Poland",2023-10-03,Apartment in Zoliborz,Apt with a projector,261,261,Oct 4 - 9,"1,303",2 beds,New,New
"Warsaw, Poland",2023-10-03,Condo in Mokotow,FAB BUSINESS STUDIO-QUIET-SUNNY-GREAT TRANSPORT,279,308,Oct 3 - 8,"1,392",1 bed,4.72,29
"Warsaw, Poland",2023-10-03,Apartment in Stara Praga,Thisway Targowa,255,255,Oct 9 - 14,"1,272",1 bed,5.0,10
"Warsaw, Poland",2023-10-03,Room in Praga Poludnie,Room with a home atmosphere - Prague Poludnie,134,134,Oct 21 - 26,669,1 bed,4.91,92
"Warsaw, Poland",2023-10-03,Apartment in Wlochy,"White Apartment,  super view, FAST WI-FI.",270,270,Oct 5 - 10,"1,350",1 double bed,4.81,59
"Warsaw, Poland",2023-10-03,Apartment in Wilanow,Wilanow Residence Apartment,206,206,Oct 3 - 8,"1,028",1 bed,4.89,9
"Warsaw, Poland",2023-10-03,Apartment in Bemowo,A comfortable apartment in Warsaw,300,370,Oct 15 - 20,"1,499",2 beds,5.0,3
"Warsaw, Poland",2023-10-03,Apartment in Praga Poludnie,French Street! PGE National! Visit Warsaw!,269,312,Oct 4 - 9,"1,344",1 double bed,4.94,95
"Warsaw, Poland",2023-10-03,Condo in Zoliborz,Studio Deluxe Mini Loft metro Slodowiec,289,289,Oct 3 - 8,"1,442",2 beds,5.0,3
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Design+LUXURY apartment in the center! +Netflix,486,624,Oct 8 - 13,"2,427",2 beds,4.96,26
"Warsaw, Poland",2023-10-03,Apartment in Praga Poludnie,Grenadierow Praga Apartment,300,300,Oct 4 - 9,"1,499",2 beds,5.0,7
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Femina Studio Elementary Cinema,315,315,Oct 3 - 8,"1,573",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-03,Apartment in Praga Poludnie,Rondo Wiatraczna Comfort Studio,257,257,Oct 4 - 9,"1,283",2 beds,4.67,3
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Goka Like It Lux Apartment,383,383,Oct 16 - 21,"1,913",2 double beds,4.9,21
"Warsaw, Poland",2023-10-03,Apartment in Wola,Stylish Warsaw City View Apartment 4 Guests Wola,308,308,Oct 8 - 13,"1,536",2 beds,5.0,7
"Warsaw, Poland",2023-10-03,Condo in Mokotow,MODERN & MEETS EXPECTATIONS OF BUSINESS TRAVELERS,298,325,Oct 4 - 9,"1,486",1 double bed,4.84,31
"Warsaw, Poland",2023-10-03,Apartment in Praga Polnoc,Stalowa 5 by Homeprime,218,307,Oct 4 - 9,"1,087",1 sofa bed,3.67,6
"Warsaw, Poland",2023-10-03,Guest suite in Zoliborz,Atmospheric studio in Stary Zoliborz,216,216,Oct 8 - 13,"1,079",1 double bed,4.48,27
"Warsaw, Poland",2023-10-03,Apartment in Praga Poludnie,ShortStayPoland Pustelnicka (B58),268,324,Oct 8 - 13,"1,339",1 bed,4.83,18
"Warsaw, Poland",2023-10-03,Apartment in Praga Polnoc,Full Smart Home - Old town Praga.,223,312,Oct 8 - 13,"1,115",3 beds,4.57,56
"Warsaw, Poland",2023-10-03,Apartment in Wola,"Penthouse Bliska Wola Towers, City View, parking.",529,529,Nov 12 - 17,"2,641",3 beds,4.92,24
"Warsaw, Poland",2023-10-03,Apartment in Wola,Bliska Wola Sage Green Studio,231,231,Oct 4 - 9,"1,155",1 sofa bed,4.5,10
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Airport Residence Amber 24h/FV ,223,223,Oct 30 - Nov 4,"1,115",1 double bed,4.89,210
"Warsaw, Poland",2023-10-03,Condo in Mokotow,"Lux Marina Mokotow, lotnisko, WIFI, Netflix, garaz",331,376,Oct 10 - 15,"1,653",2 beds,4.92,64
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,'Wynalazek 3' Fryderyk Apartments,216,576,Oct 8 - 13,"1,080",1 bed,4.71,31
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,City metro 1Gbs WiFi 75'TV Netflix HBO Disney+,288,288,Oct 8 - 13,"1,437",2 beds,4.93,30
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Tamka 45A by Homeprime,217,338,Oct 8 - 13,"1,085",2 beds,4.29,7
"Warsaw, Poland",2023-10-03,Apartment in Ursynow,Comfortable Subway Apartment,306,306,Oct 4 - 9,"1,526",2 beds,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-03,Apartment in Wola,Studio Yana 35,352,420,Oct 4 - 9,"1,758",1 bed,New,New
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Studio next to Mirovska Hall,214,234,Oct 3 - 8,"1,066",1 bed,4.5,4
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Pet Friendly Cosy Studio - Warsaw - 290 m Metro,319,319,Oct 3 - 8,"1,593",2 beds,4.67,3
"Warsaw, Poland",2023-10-03,Apartment in Wawer,Apartment by the forest,223,223,Oct 15 - 20,"1,115",2 beds,5.0,5
"Warsaw, Poland",2023-10-03,Apartment in Zoliborz,ShortStayPoland Krzemieniecka (B101),247,423,Oct 4 - 9,"1,231",2 beds,4.71,7
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,Magical Studio / Old Town / River View,480,480,Oct 20 - 25,"2,397",2 beds,4.87,426
"Warsaw, Poland",2023-10-03,Apartment in Mokotow,Modern apartment with spacious backyard by Matt,367,501,Oct 11 - 16,"1,831",2 beds,4.94,48
"Warsaw, Poland",2023-10-03,Apartment in Praga Poludnie,Saxon Kepa Apartment,254,287,Oct 5 - 10,"1,268",2 beds,4.75,20
"Warsaw, Poland",2023-10-03,Apartment in Srodmiescia,ShortStayPoland Wilcza (B42),232,317,Oct 17 - 22,"1,157",1 sofa bed,4.77,26
"Warsaw, Poland",2023-10-03,Apartment in Wilanow,APARTMENT WILANOW - SARMACKA 1B,270,270,Oct 29 - Nov 3,"1,350",3 beds,4.68,38
"Warsaw, Poland",2023-10-03,Apartment in Bemowo,Gorczewska Violet Apartment,228,228,Oct 7 - 12,"1,138",2 beds,4.0,5
"Warsaw, Poland",2023-10-03,Apartment in Praga Poludnie,Rondo Szendzielarza Standard Studio,235,235,Oct 3 - 8,"1,175",2 beds,New,New
"Warsaw, Poland",2023-10-03,Apartment in Wola,Kasprzaka 31 Perfect Apart,241,241,Oct 14 - 19,"1,204",1 bed,5.0,4
"Warsaw, Poland",2023-10-03,Room in Srodmiescia,Fantastic Apartments - Room - K2,126,126,Oct 22 - 27,629,1 bed,4.66,62
"Warsaw, Poland",2023-10-03,Apartment in Wlochy,Apartament DeLux,317,317,Oct 4 - 9,"1,584",1 bed,New,New
"Warsaw, Poland",2023-10-03,Room in Warszawa,Fantastic Apartments - Room - K2,126,126,Oct 22 - 27,629,1 bed,4.66,62
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Apartament DeLux,317,317,Oct 4 - 9,"1,584",1 bed,New,New
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Empire Studio Metro/Centre/Old Town/Saski Park,321,321,Oct 8 - 13,"1,602",2 beds,4.89,61
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Prudentia Apartments Klobucka 6a/17 z parkingiem,254,322,Oct 3 - 8,"1,270",2 beds,4.34,35
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,ROYAL Old Town WiFi 600 Mbs 70'TV Netflix HBO,250,280,Oct 23 - 28,"1,248",3 beds,4.61,31
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Comfortable apartment in Mokotova close to downtown,270,326,Oct 8 - 13,"1,349",2 double beds,4.1,10
"Warsaw, Poland",2023-10-03,Apartment in Waszawa,Warszawa-Wlochy Brilliant Apartment,257,257,Oct 3 - 8,"1,282",2 beds,4.44,9
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Cozy apartment on Metro Szwedzka,217,217,Oct 24 - 29,"1,084",1 double bed,4.89,56
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Quiet bedsitter with balcony in the city centre,218,218,Oct 3 - 8,"1,087",1 double bed,4.78,27
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,White Marina Air-conditioned Apartment |  Mokotow,288,330,Oct 20 - 25,"1,440",3 beds,4.7,40
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,HelloWarsawSuper central* Royal Route* Chopin,349,419,Oct 3 - 8,"1,741",1 double bed,4.94,86
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,ShortStayPoland Konopacka (B57),362,474,Oct 4 - 9,"1,808",2 beds,4.8,10
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Green Warsaw Wille Klasykow,265,265,Oct 9 - 14,"1,322",1 double bed,4.96,26
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Happy Apartments Warsaw,270,270,Oct 8 - 13,"1,350",2 beds,4.89,18
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,LU21 Cozy studio in a quiet neighborhood next to the park,299,299,Oct 3 - 8,"1,491",1 bed,4.94,32
"Warsaw, Poland",2023-10-03,Room in Warszawa,restful sleep ul Bialolecka,141,141,Oct 3 - 8,704,1 bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Apartment PRL Saska Kepa,235,235,Oct 3 - 8,"1,174",3 beds,4.93,87
"Warsaw, Poland",2023-10-03,Apartment in Warszawa,Sunny apartment perfect for remote work,263,263,Oct 4 - 9,"1,314",1 bed,5.0,8
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Apartment 4os - Studio,232,232,Oct 3 - 8,"1,160",2 beds,4.48,25
"Wroclaw, Poland",2023-10-03,Room in Krzyki,8. 2 room in the center .,107,107,Oct 8 - 13,534,2 beds,4.75,24
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,One-Bedroom Apartment 4os,141,190,Oct 15 - 20,702,2 beds,4.63,8
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Apartment 3-person apartment with 1 bedroom room,146,392,Nov 6 - 11,729,2 beds,4.34,44
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,BUK Garden | apartment with terrace,294,294,Oct 8 - 13,"1,470",1 double bed,4.9,144
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,"6Pokoj 1-2 osobowy ,9m2, 10 min pieszo od rynku",118,118,Oct 22 - 27,587,1 double bed,4.84,165
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,One bedroom apartment. All St. Laws - Market 500m!,195,257,Oct 15 - 20,973,2 beds,4.57,87
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,1. Room 2 people in a 3 bedroom flat near the  market,107,107,Oct 8 - 13,534,2 beds,4.89,159
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Leopoldina 1622 | apartment with balcony,226,265,Oct 8 - 13,"1,127",1 bed,4.88,24
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Rynek Market Square Sunshine Apartment,262,262,Oct 15 - 20,"1,309",2 beds,4.82,573
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Apt 4 people - All St. Market 500m!,265,336,Oct 3 - 8,"1,322",2 beds,4.58,127
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,"Luxurious Spacious Apartment, Rynek, Free Parking",275,318,Oct 8 - 13,"1,373",3 beds,4.92,244
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,RED - Cozy single room,98,98,Oct 7 - 12,487,3 beds,4.77,86
"Wroclaw, Poland",2023-10-03,Apartment in Srodmiescie,"Cosy Loft Studio, Ostrow Tumski, Free Parking",188,220,Oct 15 - 20,939,1 king bed,4.44,189
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,P1 Between old town and business heart of Wroclaw,96,96,Oct 29 - Nov 3,478,1 king bed,4.89,236
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Old Town Wroclaw Rynek 24- Basement of Swidnicka.,260,550,Oct 8 - 13,"1,299",2 beds,4.84,81
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Podwale Mauve Pink | apartment with balcony,300,300,Oct 24 - 29,"1,500",1 bed,4.93,218
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Uroczy Apartament Soft Loft Przedmiejski,123,123,Oct 29 - Nov 3,611,2 double beds,4.76,132
"Wroclaw, Poland",2023-10-03,Place to stay in Stare Miasto,Private 2 bed room - MiP6,101,101,Oct 15 - 20,505,1 bed,4.17,6
"Wroclaw, Poland",2023-10-03,Room in Psie Pole,Room 10m2,117,117,Oct 3 - 8,582,1 bed,4.84,250
"Wroclaw, Poland",2023-10-03,Room in Krzyki,7. 2 room in the center.,130,130,Oct 21 - 26,646,1 bed,4.65,23
"Wroclaw, Poland",2023-10-03,Room in Krzyki,9.  2-bed room in downtown.,107,107,Oct 8 - 13,534,1 bed,4.9,21
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,3. Room 2 in a 3 bedroom flat near the market.,125,125,Oct 9 - 14,622,1 bed,4.89,152
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,"4Pokoj 1-2 osobowy, 10m2, 10 min pieszo od rynku",125,125,Oct 9 - 14,622,1 bed,4.91,164
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Apartment City Center- Nozownicza,231,282,Oct 15 - 20,"1,154",1 double bed,4.98,112
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,Private room for 4 - MiP11,102,102,Oct 8 - 13,510,1 double bed,4.6,5
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Hercena Polarnaja | boutique apartment,226,275,Oct 8 - 13,"1,129",1 double bed,4.91,147
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Luxury Apartment// 200 meters from the Market Square,341,431,Oct 15 - 20,"1,702",3 beds,4.97,130
"Wroclaw, Poland",2023-10-03,Apartment in Krzyki,Soft Loft Studio in the City Center.,249,249,Oct 3 - 8,"1,245",2 beds,4.63,19
"Wroclaw, Poland",2023-10-03,Apartment in Srodmiescie,"Apt,15 min to Market,Parking FREE,Netflix",284,348,Oct 3 - 8,"1,420",1 double bed,4.99,96
"Wroclaw, Poland",2023-10-03,Apartment in Srodmiescie,"Loft style apartment, 15 min walking to center",226,256,Oct 8 - 13,"1,128",2 beds,4.95,74
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,B&W Luxurious  Apartment in the heart of Wroclaw,190,279,Oct 8 - 13,950,2 beds,4.7,27
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Warm and cozy newly remodeled apartment.,226,302,Oct 3 - 8,"1,129",3 beds,4.69,64
"Wroclaw, Poland",2023-10-03,Apartment in Krzyki,Air-conditioned studio with a storefront near Kosciuszko,212,212,Oct 6 - 11,"1,059",1 bed,4.88,76
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Big Retro (PRL) Apartment City Center - Old Town,214,214,Oct 21 - 26,"1,067",2 beds,4.79,28
"Wroclaw, Poland",2023-10-03,Apartment in Krzyki,"Parking,Tram, Close to Downtown-6km,Peace,Nflix",158,181,Oct 16 - 21,786,1 sofa bed,4.62,168
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Studio 55,147,170,Oct 7 - 12,732,1 sofa bed,4.91,22
"Wroclaw, Poland",2023-10-03,Apartment in Siechnice,Modern new apart. close to lake,205,245,Oct 6 - 13,"1,432",3 beds,New,New
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Leopoldina 1612 | apartment with city view,260,260,Oct 15 - 20,"1,300",1 double bed,4.9,228
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Apartment with a stunning balcony,227,339,Oct 29 - Nov 3,"1,133",2 beds,4.81,100
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Rynek view high standard apartment,318,419,Nov 5 - 10,"1,590",3 beds,4.84,130
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,City Center Microapartments | Podwale 36,189,189,Oct 3 - 8,942,1 sofa bed,4.46,13
"Wroclaw, Poland",2023-10-03,Room in Wroclaw,11. 2-bed room in downtown,107,107,Oct 8 - 13,534,1 sofa bed,4.75,24
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Podwale Cobalt Blue | apartment with balcony,290,290,Oct 12 - 17,"1,450",1 double bed,4.9,185
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Roulette,214,267,Oct 8 - 13,"1,069",2 beds,4.84,159
"Wroclaw, Poland",2023-10-03,Room in Wroclaw,BLUE - Cozy double room,128,128,Oct 8 - 13,636,2 beds,4.43,7
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Old Town Wroclaw Rynek 24 Town Hall view.,300,550,Oct 7 - 12,"1,499",2 beds,4.88,56
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,"Old Town Mieszczanska, 15min walk to Main Square",270,391,Oct 4 - 9,"1,349",1 double bed,4.78,195
"Wroclaw, Poland",2023-10-03,Room in Wroclaw,Wroclaw Room,104,104,Oct 4 - 9,516,1 double bed,'NoneType' object has no attribute 'text','NoneType' object has no attribute 'text'
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Sunset Apartament Jacuzzi AirCon,703,703,Oct 5 - 10,"3,515",2 beds,4.92,37
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Charming apartment with terrace,243,243,Oct 8 - 13,"1,215",2 beds,New,New
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,Urban Palace,183,183,Oct 4 - 9,911,1 bed,New,New
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,"Apt - Old Town, 2 people, market 500m.",263,263,Oct 26 - 31,"1,314",1 bed,4.97,147
"Wroclaw, Poland",2023-10-03,Room in Wroclaw,Charmingly in a quiet neighborhood of No2,88,88,Oct 29 - Nov 3,440,1 bed,5.0,10
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,"Apartment with a view of the Oder, 500m from the Market Square",435,435,Dec 9 - 14,"2,171",2 beds,5.0,85
"Wroclaw, Poland",2023-10-03,Apartment in Wroclaw,RentPlanet - Zarembowicza Apartment VIII,192,192,Oct 9 - 14,959,2 beds,New,New
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Przytulny Apartament Soft Loft Przedmiejski,130,130,Nov 7 - 12,649,1 sofa bed,4.9,97
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,P5 Between old town and business heart of Wroclaw,97,97,Oct 22 - 27,481,1 sofa bed,4.89,263
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,"Loft StudioCentral,Spacious and cosy",363,408,Oct 16 - 21,"1,813",1 double bed,4.91,476
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Comfy home in the heart of Wroclaw Rynek,201,234,Oct 29 - Nov 3,"1,002",2 beds,5.0,4
"Wroclaw, Poland",2023-10-03,Apartment in Krzyki,"Parking, centrum 6km, tramwaj, park,SmartTV, Nflix",194,194,Oct 11 - 16,968,2 beds,4.45,163
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Cosy Flat in Centre with Netflix and Balcony,279,279,Oct 29 - Nov 3,"1,391",2 beds,4.93,391
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,BUK 3840 | apartment with balcony,300,300,Oct 15 - 20,"1,500",1 bed,4.96,77
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Luxury Apartament in the heart of Wroclaw !,306,337,Oct 23 - 28,"1,527",4 beds,4.77,439
"Wroclaw, Poland",2023-10-03,Guest suite in Srodmiescie,FurHouse - Studio 2 - With a private bathroom,165,165,Oct 15 - 20,824,1 bed,4.91,82
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Mansarda na Bialaskornicza5 minutes from Market Square,183,183,Oct 8 - 13,914,1 bed,4.83,121
"Wroclaw, Poland",2023-10-03,Apartment in Srodmiescie,LUXURY 180 m2 APARTMENT // 1200 m from City Center,399,734,Oct 15 - 20,"1,995",6 beds,4.99,179
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,4 rooms -86 m2. 300 m to the Market Square,364,364,Oct 8 - 13,"1,819",5 beds,4.54,223
"Wroclaw, Poland",2023-10-03,Room in Stare Miasto,Pokoj 2_Atal Towers,115,115,Oct 15 - 20,575,5 beds,4.85,93
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Cozy disinfected Apart in the center of Old TownAC,208,227,Oct 15 - 20,"1,039",2 beds,4.88,169
"Wroclaw, Poland",2023-10-03,Apartment in Stare Miasto,Lovely 1-bedroom rental unit in heart of Wroclaw,160,247,Oct 22 - 27,798,2 beds,4.96,48
"Wroclaw, Poland",2023-10-03,Apartment in Krzyki,Cozy new studio on Odra,203,222,Oct 15 - 20,"1,013",1 double bed,4.97,31
